1/10/1940;10974,65;
1/11/1940;10354,2;
1/12/1940;13379,9;
1/01/1941;15213,45;
1/02/1941;16257,65;
1/03/1941;15929,5;
1/04/1941;16947,35;
1/05/1941;19673,4;
1/06/1941;17654,3;
1/07/1941;14465,55;
1/08/1941;14344,45;
1/09/1941;13133,9;
1/10/1941;11245,35;
1/11/1941;12135,7;
1/12/1941;15362,55;
1/01/1942;17515,2;
1/02/1942;17310,55;
1/03/1942;17954,35;
1/04/1942;19321,75;
1/05/1942;20570,6;
1/06/1942;21302,15;
1/07/1942;20808,65;
1/08/1942;17675,35;
1/09/1942;13274,15;
1/10/1942;12108,3;
1/11/1942;11056,15;
1/12/1942;9862,35;
1/01/1943;12100,65;
1/02/1943;15718,85;
1/03/1943;17507,05;
1/04/1943;17012,5;
1/05/1943;13076,2;
1/06/1943;12505,7;
1/07/1943;12821,4;
1/08/1943;9992,25;
1/09/1943;8496,8;
1/10/1943;9978,8;
1/11/1943;12722,05;
1/12/1943;12981,5;
1/01/1944;12273;
1/02/1944;11344,4;
1/03/1944;12931,85;
1/04/1944;12899,85;
1/05/1944;9661,75;
1/06/1944;8057,2;
1/07/1944;7084,95;
1/08/1944;6265,95;
1/09/1944;5816,35;
1/10/1944;5961,65;
1/11/1944;6734,75;
1/12/1944;7780,6;
1/01/1945;7040,087097;
1/02/1945;10328,86071;
1/03/1945;14858,50323;
1/04/1945;15544,25;
1/05/1945;13107,25;
1/06/1945;9567,35;
1/07/1945;10331,3;
1/08/1945;10014,7;
1/09/1945;8065,7;
1/10/1945;8310,65;
1/11/1945;8924,7;
1/12/1945;10071,8;
1/01/1946;13377,5;
1/02/1946;17322,05;
1/03/1946;20359,65;
1/04/1946;21556,1;
1/05/1946;19843,65;
1/06/1946;18847,35;
1/07/1946;18808,65;
1/08/1946;17722,3;
1/09/1946;13251,2;
1/10/1946;11325;
1/11/1946;13429;
1/12/1946;14545,05;
1/01/1947;16105,6;
1/02/1947;17453,65;
1/03/1947;19316,65;
1/04/1947;21204,5;
1/05/1947;21088,2;
1/06/1947;19399,95;
1/07/1947;17148,6;
1/08/1947;14382,2;
1/09/1947;13774,15;
1/10/1947;15263,6;
1/11/1947;13285;
1/12/1947;10702,25;
1/01/1948;11602,9;
1/02/1948;14609,55;
1/03/1948;16894,75;
1/04/1948;17552,6;
1/05/1948;14679,7;
1/06/1948;10730,75;
1/07/1948;9230,7;
1/08/1948;8816,7;
1/09/1948;8402,7;
1/10/1948;8057,3;
1/11/1948;9532,25;
1/12/1948;10187,55;
1/01/1949;9682,9;
1/02/1949;12512,65;
1/03/1949;16293,35;
1/04/1949;15526,8;
1/05/1949;12560,45;
1/06/1949;12354,85;
1/07/1949;11237,9;
1/08/1949;8740,15;
1/09/1949;8014,75;
1/10/1949;7729,45;
1/11/1949;6869,6;
1/12/1949;7876,15;
1/01/1950;10997,8;
1/02/1950;14302,35;
1/03/1950;17353,8;
1/04/1950;19349,55;
1/05/1950;17775,25;
1/06/1950;14974,55;
1/07/1950;14062,75;
1/08/1950;11155,3;
1/09/1950;8716,95;
1/10/1950;10611,55;
